36,3,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,127,16,16,16,16,16,16,16,16,92,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,2,24,0,6,7,8
13,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,127,16,16,16,16,16,16,1610612836,94,-1073741737,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,24,12,0,18,19,20
3,16,16,154,154,154,154,154,154,127,127,127,127,127,127,127,127,127,127,127,127,127,127,16,16,16,16,16,16,89,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,26,37,0,30,31,32
15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,127,16,16,16,16,16,16,16,-1073741722,73,73,-1073741740,19,19,19,19,19,19,19,19,19,19,19,127,19,19,19,19,19,20,37,37,0,14,25,26
27,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,127,16,16,16,16,16,16,16,89,19,19,19,19,19,19,19,19,19,19,19,19,19,19,127,19,19,19,19,19,20,36,0,26,36,37,0
26,27,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,127,16,16,16,16,16,16,16,89,19,19,19,19,19,19,19,19,19,19,19,19,19,19,127,19,19,19,19,19,20,25,12,12,36,37,38
26,50,27,28,16,16,16,16,16,16,16,16,16,16,16,16,16,16,154,16,16,16,16,16,16,16,89,19,19,19,19,19,19,19,19,19,19,19,19,19,19,127,127,19,19,19,19,20,26,25,13,0,2,12
24,38,14,36,27,16,16,16,16,16,16,16,16,16,16,16,16,16,154,16,16,16,16,16,16,28,89,31,31,31,31,31,31,31,31,19,19,19,19,19,19,127,19,19,19,19,19,20,2,2,2,14,37,36
49,49,13,48,50,27,28,28,28,28,28,28,28,16,16,16,16,16,127,16,16,16,16,16,29,0,25,38,38,24,12,14,2,13,14,30,31,19,19,19,19,154,19,19,19,19,19,20,38,14,12,2,14,13
26,14,1,37,14,25,14,49,2,12,25,37,37,27,28,28,28,16,127,16,16,16,28,29,25,2,1,26,2,26,2,14,24,25,36,12,37,30,31,31,19,154,19,19,19,19,19,20,2,13,1,36,36,2
26,37,38,12,25,14,25,2,37,50,14,24,37,26,13,50,0,27,28,28,28,29,25,38,38,24,14,25,25,1,26,24,25,37,0,13,0,1,13,1,30,31,31,31,31,31,31,32,24,13,38,37,26,14
48,0,36,38,0,13,36,3,4,5,38,0,13,49,38,25,0,48,26,13,38,24,2,13,14,0,24,14,24,14,37,37,1,14,0,12,14,0,13,26,26,1,12,1,1,12,1,0,0,24,24,37,38,13
49,48,0,1,2,24,50,15,16,17,48,2,50,12,14,2,14,12,38,25,14,26,12,24,14,36,26,2,0,37,0,0,14,1,0,37,37,25,36,0,2,26,14,37,2,37,26,24,38,2,13,13,26,14
48,12,0,13,14,0,50,27,28,29,25,14,13,36,26,36,26,1,14,26,0,1,38,0,13,24,14,0,0,14,38,1,37,24,38,12,37,1,36,38,38,24,37,12,36,12,12,14,13,0,2,26,13,38
49,26,0,0,26,1,0,24,24,49,13,12,1,13,38,38,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,26,38,14,12,0,26,1,2,37,36,1,25,25,0,14,12,13,36,13,37,37,24,13
14,24,12,25,24,37,25,2,25,24,38,1,26,24,36,9,22,22,127,22,22,22,22,22,22,22,22,22,22,22,23,2,25,2,25,36,26,24,24,36,36,38,25,26,13,24,12,12,14,13,1,26,12,25
2,13,37,25,2,24,13,38,25,24,14,14,1,37,36,21,22,22,127,22,22,22,22,22,22,22,22,22,22,22,23,36,36,24,37,38,0,0,26,25,12,14,26,25,12,12,13,13,26,26,2,14,1,38
36,12,0,37,38,12,0,1,38,25,13,1,26,26,1,21,22,22,127,22,22,22,22,22,22,22,22,22,22,22,22,12,2,24,1,0,2,24,13,24,3,4,5,25,37,12,13,38,37,2,2,37,13,1
24,12,38,26,13,25,13,2,36,1,2,12,14,24,9,22,22,22,154,154,154,154,154,154,154,154,154,154,154,154,22,24,25,1,37,2,38,1,2,1,15,16,17,12,25,13,14,24,0,13,12,1,1,24
0,37,14,13,2,14,2,25,24,14,14,25,12,9,22,22,22,22,22,22,22,127,22,22,22,22,22,22,22,22,23,0,26,26,25,12,25,36,24,13,27,28,29,0,12,26,25,38,26,38,12,12,0,14
13,37,12,24,0,36,26,38,25,0,14,2,2,21,22,22,22,22,22,22,22,127,22,22,22,22,22,22,22,22,23,25,24,26,36,36,1,2,26,13,13,12,13,25,24,12,38,1,37,1,36,24,38,1
36,24,14,14,13,36,36,2,24,37,25,24,36,21,22,22,22,22,22,22,22,127,22,22,22,22,22,22,22,34,35,38,14,24,14,26,24,38,12,2,1,38,0,36,12,36,2,12,13,1,24,37,25,13
12,36,13,36,38,12,36,12,36,14,24,2,13,21,22,22,22,22,22,22,22,127,22,22,22,22,22,22,23,1,13,12,14,12,26,14,14,36,0,2,2,12,14,24,38,13,12,38,13,13,36,2,36,37
13,26,1,25,38,25,2,36,2,14,37,14,36,21,22,22,22,22,22,22,22,127,22,22,22,22,22,22,23,1,12,38,24,14,14,37,25,25,0,14,26,38,24,36,24,2,36,1,13,38,24,0,14,13
36,13,2,38,38,13,13,2,2,2,0,12,9,22,22,22,22,22,22,22,22,127,22,22,22,22,22,22,23,25,1,13,14,24,2,36,24,24,0,36,2,14,13,24,2,1,38,12,36,26,12,26,26,25
0,1,14,24,24,14,1,37,36,24,13,2,21,22,22,22,22,22,22,22,22,127,22,22,22,22,22,22,35,37,2,37,13,1,38,25,2,24,0,37,0,13,1,2,24,0,36,36,12,24,37,14,36,12
2,2,26,25,2,12,1,26,25,24,38,24,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,24,26,38,26,37,2,14,24,24,25,25,36,26,14,14,38,12,24,24,26,26,38,1,12,25,0
36,12,37,25,38,1,25,2,38,38,24,13,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,2,26,14,26,14,25,2,13,14,36,1,13,12,13,13,1,12,38,12,36,24,37,14,12,2,38
0,25,14,24,36,25,12,12,25,37,38,36,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,25,36,14,12,1,2,37,38,14,12,36,2,38,24,0,24,0,13,1,38,24,24,0,12,36,36
37,25,0,13,26,14,12,38,37,26,38,14,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,12,14,0,38,38,2,14,12,1,25,37,37,12,25,14,38,26,14,36,25,14,13,1,26,37,12
0,37,0,0,38,12,2,38,37,37,13,14,33,34,34,34,34,22,22,22,22,22,22,22,22,22,22,23,13,14,0,14,37,12,24,25,2,13,26,0,14,0,38,1,1,37,38,0,37,36,14,2,26,2
24,2,0,24,36,12,2,24,1,25,14,1,37,12,1,14,24,33,34,34,34,34,22,22,22,22,22,35,38,12,25,1,36,37,37,25,37,24,13,25,24,1,12,37,26,14,1,12,12,14,37,25,14,13
24,0,26,25,12,36,26,37,13,2,0,24,2,25,38,37,13,2,24,37,36,12,33,34,34,34,34,0,13,38,37,24,25,13,37,24,24,36,38,13,38,25,26,24,13,24,37,12,36,14,13,2,38,13
